시나리오,ID,성별,번호,대사,파일명,emotion
J01,3020,M1,6,"도서관에 대한 전시인데...  이렇게, 주제나 질문들이 쭉 전시되어 있고. 관객들이 그걸 뒤집으면, 관련된 책이 적혀 있는 거야.",J01_3020_M1_06,angry
J01,3020,F1,7,우와아… 완전 좋다. 나도 보고 싶어. 전시는 언제까지 해?,J01_3020_F1_07,disgust
J01,3020,M1,7,4월 말까지.,J01_3020_M1_07,neutral
J01,3020,F1,8,나도 보러 갈래. 진짜로.,J01_3020_F1_08,disgust
J01,3020,M1,8,응. 오면 꼭 연락 줘.,J01_3020_M1_08,neutral
J01,3020,F1,9,응. 꼭 연락할게.,J01_3020_F1_09,neutral
J01,3021,M1,1,요즘 좀 힘들어.,J01_3021_M1_01,sadness
J01,3021,F1,1,왜.,J01_3021_F1_01,neutral
J01,3021,M1,2,그냥. 잘 안 맞는 거 같애.,J01_3021_M1_02,sadness
J01,3021,F1,2,지수랑?,J01_3021_F1_02,neutral
J01,3021,M1,3,응.. 나는 걔한테 섭섭한 게 많은데. 걔는 또 걔 나름대로 답답하고.,J01_3021_M1_03,sadness
J01,3021,F1,3,그치.,J01_3021_F1_03,neutral
J01,3021,M1,4,이게 처음에는 얘기를 했다? 근데 사람이 잘 안 변하니까. 또 똑같은 문제로 싸우고. 그러면 뭔가 얘기하기도 그렇고.,J01_3021_M1_04,angry
J01,3021,F1,4,맞아맞아.,J01_3021_F1_04,neutral
J01,3021,M1,5,너도 그렇지?,J01_3021_M1_05,neutral
J01,3021,F1,5,응.. 뭐.,J01_3021_F1_05,neutral
J01,3021,M1,6,너가 많이 참는 것 같더라.,J01_3021_M1_06,angry
J01,3021,F1,6,휴. 너라도 알아줘서 다행이다.,J01_3021_F1_06,neutral
J01,3021,M1,7,다 알지. 다 보이지.,J01_3021_M1_07,neutral
J01,3021,F1,7,연애 왜 이렇게 힘드냐.,J01_3021_F1_07,sadness
J01,3021,M1,8,그러게. 나는 이제 조금만 더 참아보고. 아니다 싶으면 헤어질려고.,J01_3021_M1_08,sadness
J01,3021,F1,8,진짜?,J01_3021_F1_08,neutral
J01,3021,M1,9,응.. 사실 한 번 헤어졌었는데. 다시 잘 해보려고 했거든. 근데 이제 지친다.,J01_3021_M1_09,sadness
J01,3021,F1,9,그래.. 그러면 헤어져야지.,J01_3021_F1_09,sadness
J01,3021,M1,10,에휴. 술이나 마시자.,J01_3021_M1_10,neutral
J01,3021,F1,10,그래.,J01_3021_F1_10,neutral
J01,3022,M1,1,우리 경희대쪽 가볼까?,J01_3022_M1_01,neutral
J01,3022,F1,1,그럴까. 근데 거기 오빠 전여친이랑 갔던 데 아니야?,J01_3022_F1_01,neutral
J01,3022,M1,2,뭐?,J01_3022_M1_02,neutral
J01,3022,F1,2,아니야~,J01_3022_F1_02,neutral
J01,3022,M1,3,너는 왜 맨날 말을 그런 식으로 해?,J01_3022_M1_03,angry
J01,3022,F1,3,뭐가.,J01_3022_F1_03,neutral
J01,3022,M1,4,아니다.,J01_3022_M1_04,neutral
J01,3022,F1,4,왜에~,J01_3022_F1_04,neutral
J01,3022,M1,5,아니. 왜 맨날 그런 얘기를 꺼내냐고. 내가 너 전남친 얘기 하면 기분 좋아?,J01_3022_M1_05,angry
J01,3022,F1,5,아니…,J01_3022_F1_05,sadness
J01,3022,M1,6,근데.,J01_3022_M1_06,neutral
J01,3022,F1,6,…미안해. 나는 그냥.. 장난칠려고 그런건데.  미안해. 앞으로 안 그럴게.,J01_3022_F1_06,sadness
J01,3022,M1,7,알았어.,J01_3022_M1_07,neutral
J01,3023,M1,1,동아리는 할 만 해요?,J01_3023_M1_01,neutral
J01,3023,F1,1,네..,J01_3023_F1_01,neutral
J01,3023,M1,2,아직 뭐가 뭔지 잘 모르겠죠?,J01_3023_M1_02,sadness
J01,3023,F1,2,네. 헤헤.,J01_3023_F1_02,sadness
J01,3023,M1,3,그래도 좋을 때네요. 새내기.. 부럽다.,J01_3023_M1_03,neutral
J01,3023,F1,3,헤헤. 또 새내기라니 이상하네요. 아. 선배는 혹시 연애하세요?,J01_3023_F1_03,sadness
J01,3023,M1,4,어.. 얼마 전에 헤어졌어요.,J01_3023_M1_04,sadness
J01,3023,F1,4,아.. 죄송합니다.,J01_3023_F1_04,sadness
J01,3023,M1,5,아니에요. 다 지난 일인데요 뭐.,J01_3023_M1_05,neutral
J01,3023,F1,5,아.. 그 분은 어떤 분이셨어요?,J01_3023_F1_05,neutral
J01,3023,M1,6,음. 같은 과였는데.. 동갑이고. 제가 많이 좋아했죠.,J01_3023_M1_06,neutral
J01,3023,F1,6,아.. 근데 왜…,J01_3023_F1_06,sadness
J01,3023,M1,7,그러게요. 갑자기 헤어지자고 해서..,J01_3023_M1_07,sadness
J01,3023,F1,7,선배님은 그럼 아직.. 좀 마음이 …?,J01_3023_F1_07,sadness
J01,3023,M1,8,이제 잊어야죠.,J01_3023_M1_08,neutral
J01,3023,F1,8,죄송해요.,J01_3023_F1_08,sadness
J01,3023,M1,9,아니에요.,J01_3023_M1_09,neutral
J01,3023,F1,9,,J01_3023_F1_09,neutral
J01,3024,F1,1,,J01_3024_F1_01,neutral
J01,3024,M1,1,야. 오늘은 웬일로 안 늦었냐?,J01_3024_M1_01,neutral
J01,3024,F1,2,내가 뭐 맨날 지각하는 줄 알아? 너야말로 웬일로 안 늦었어?,J01_3024_F1_02,angry
J01,3024,M1,2,나는 이번 학기 지각 딱 한 번 했거든?,J01_3024_M1_02,angry
J01,3024,F1,3,잘났네요.,J01_3024_F1_03,sadness
J01,3024,M1,3,야.,J01_3024_M1_03,neutral
J01,3024,F1,4,왜.,J01_3024_F1_04,neutral
J01,3024,M1,4,너 근데 얼굴이 왜 그 모양이냐. 폭탄이라도 맞았냐?,J01_3024_M1_04,sadness
J01,3024,F1,5,뭐래. 지 얼굴은…,J01_3024_F1_05,sadness
J01,3024,M1,5,내가 뭐.,J01_3024_M1_05,sadness
J01,3024,F1,6,알잖아.,J01_3024_F1_06,neutral
J01,3024,M1,6,내가 뭐. 뭐 그렇게 잘 생기진 않았지만.,J01_3024_M1_06,sadness
J01,3024,F1,7,알긴 아네.,J01_3024_F1_07,neutral
J01,3024,M1,7,"야, 그래도 여자애들이 나 좋아해.",J01_3024_M1_07,neutral
J01,3024,F1,8,아이고. 퍽이나.,J01_3024_F1_08,angry
J01,3024,M1,8,너같이 골빈 애들이나 잘생긴 애들 좋아하지.,J01_3024_M1_08,neutral
J01,3024,F1,9,말 조심해라.,J01_3024_F1_09,neutral
J01,3024,M1,9,싫은데~,J01_3024_M1_09,neutral
J01,3025,F1,1,와 여기 진짜 오랜만이다.,J01_3025_F1_01,neutral
J01,3025,M1,1,그러게. 너는 진짜 여기 올 일 없겠다.,J01_3025_M1_01,neutral
J01,3025,F1,2,가게들 엄청 바뀌었네.,J01_3025_F1_02,neutral
J01,3025,M1,2,응. 신촌이 원래 그렇지.,J01_3025_M1_02,neutral
J01,3025,F1,3,헐 저기도 바뀌었네.,J01_3025_F1_03,surprise
J01,3025,M1,3,응. 바뀐지 좀 됐어.,J01_3025_M1_03,neutral
J01,3025,F1,4,아쉽다.,J01_3025_F1_04,neutral
J01,3025,M1,4,그러게. 그래도 우리 자주 가던 술집은 아직 있어.,J01_3025_M1_04,neutral
J01,3025,F1,5,다행이다. 오늘 거기 갈까?,J01_3025_F1_05,happiness
J01,3025,M1,5,당연하지.,J01_3025_M1_05,neutral
J01,3025,F1,6,신난다. 다른 애들도 부를까?,J01_3025_F1_06,neutral
J01,3025,M1,6,응. 시간 되는 애들 있으면 오라고 하자.,J01_3025_M1_06,neutral
J01,3025,F1,7,좋아!,J01_3025_F1_07,neutral
J01,3026,F1,1,회사는 좀 어때?,J01_3026_F1_01,neutral
J01,3026,M1,1,어 나 완전 좋았어.,J01_3026_M1_01,happiness
J01,3026,F1,2,그래? 다행이다..,J01_3026_F1_02,happiness
J01,3026,M1,2,응. 거기 동네는 별론데 회사는 진짜 좋더라. 건물이 완전 새거던데?,J01_3026_M1_02,neutral
J01,3026,F1,3,그치.,J01_3026_F1_03,neutral
J01,3026,M1,3,아 그리고 거기 회사 1층 카페에 커피도 진짜 맛있더라.,J01_3026_M1_03,neutral
J01,3026,F1,4,맞아맞아.,J01_3026_F1_04,neutral
J01,3026,M1,4,"아니, 거기 커피가 진짜 싸고 맛있어. 그리고 오늘 점심도.",J01_3026_M1_04,neutral
J01,3026,F1,5,오늘 점심 뭐 나왔어?,J01_3026_F1_05,neutral
J01,3026,M1,5,오늘 완전 대박 맛있었어. 막 여러가지 나왔어.,J01_3026_M1_05,neutral
J01,3026,F1,6,오. 다행이다.,J01_3026_F1_06,happiness
J01,3026,M1,6,응. 거기 돌곶이 생각하면 비싼가? 했는데 생각해보면 그렇게 비싼 거 같지도 않고.,J01_3026_M1_06,neutral
J01,3026,F1,7,그치. 그 동네 다른 가게들 비하면 싼 편이지.,J01_3026_F1_07,neutral
J01,3026,M1,7,어.,J01_3026_M1_07,neutral
J01,3026,F1,8,그리고 자율배식이잖아!,J01_3026_F1_08,angry
J01,3026,M1,8,그러니까. 대박이야 진짜. 나 근데 오늘은 별로 안 먹었어.,J01_3026_M1_08,disgust
J01,3026,F1,9,왜? 오늘 맛있었다며.,J01_3026_F1_09,neutral
J01,3026,M1,9,첫날인데 너무 많이 퍼담으면 돼지같을까봐..,J01_3026_M1_09,sadness
J01,3026,F1,10,으이그. 담엔 많이 먹어.,J01_3026_F1_10,neutral
J01,3026,M1,10,그래야지. 사람들이랑 친해지고나면 많이 담아야지.,J01_3026_M1_10,neutral
J01,3027,F1,1,나 과외 하는 애는 이번에 붙을 것 같애.,J01_3027_F1_01,sadness
J01,3027,M1,1,진짜? 대박.,J01_3027_M1_01,surprise
J01,3027,F1,2,응. 오늘 글 써온 거 보니까 엄청 잘 썼더라고.,J01_3027_F1_02,neutral
J01,3027,M1,2,그래? 아. 근데 그렇게 너무 잘 써오면 어떻게 가르쳐?,J01_3027_M1_02,neutral
J01,3027,F1,3,응? 그냥 뭐 잘 썼다고 엄청 칭찬해주는 거지.,J01_3027_F1_03,sadness
J01,3027,M1,3,아니 근데 칭찬만 해서 수업이 돼?,J01_3027_M1_03,sadness
J01,3027,F1,4,"응. 한 줄 한 줄 다 칭찬해줬는데? 일단 첫 문장이 좋고, 그 다음에 바로 반전이 되면서 넘어가는 게 좋고, 소재 좋고, 블랙코미디적 요소가 있어서 좋고…",J01_3027_F1_04,sadness
J01,3027,M1,4,오오.,J01_3027_M1_04,neutral
J01,3027,F1,5,"뭐 그렇게 말 하다가, 근데 결론이 좀 아쉽다. 이렇게 얘기하는거지.",J01_3027_F1_05,sadness
J01,3027,M1,5,아~ 그렇구나.,J01_3027_M1_05,neutral
J01,3027,F1,6,응. 어떻게든 아쉬운 걸 말해줘야지.,J01_3027_F1_06,sadness
J01,3027,M1,6,"그치. 근데 그게 진짜 어렵더라고. 아니 나는 애가 잘 해도 수업을 못 하겠고, 애가 너무 못 해도, 이게 느는 건지, 이래서 붙을지 그것도 모르겠고.",J01_3027_M1_06,sadness
J01,3027,F1,7,그건 그래.,J01_3027_F1_07,neutral
J01,3027,M1,7,과외 너무 어려워. 나는 못 하겠어.,J01_3027_M1_07,sadness
J01,3027,F1,8,하다 보면 늘어. 기운내.,J01_3027_F1_08,neutral
J01,3028,M1,1,자기. 왜 그래.,J01_3028_M1_01,neutral
J01,3028,F1,1,뭐가.,J01_3028_F1_01,neutral
J01,3028,M1,2,삐졌어?,J01_3028_M1_02,neutral
J01,3028,F1,2,아니.,J01_3028_F1_02,neutral
J01,3028,M1,3,에이. 삐진 것 같은데?,J01_3028_M1_03,neutral
J01,3028,F1,3,….안 삐졌어.,J01_3028_F1_03,sadness
J01,3028,M1,4,진짜로?,J01_3028_M1_04,neutral
J01,3028,F1,4,,J01_3028_F1_04,neutral
J01,3028,M1,5,"아, 왜 그러는데.",J01_3028_M1_05,neutral
J01,3028,F1,5,뭐.,J01_3028_F1_05,neutral
J01,3028,M1,6,지금 완전 화났잖아.,J01_3028_M1_06,angry
J01,3028,F1,6,아닌데.,J01_3028_F1_06,neutral
J01,3028,M1,7,근데 왜 그렇게 나한테 퉁명스러워.,J01_3028_M1_07,angry
J01,3028,F1,7,내가 언제.,J01_3028_F1_07,sadness
J01,3028,M1,8,지금도 그렇잖아.,J01_3028_M1_08,neutral
J01,3028,F1,8,됐어.,J01_3028_F1_08,neutral
J01,3028,M1,9,왜에. 설마 내가 아까 지은씨 데려다준 것 땜에 그래?,J01_3028_M1_09,sadness
J01,3028,F1,9,…..어.,J01_3028_F1_09,neutral
J01,3028,M1,10,아… 그게 왜 섭섭해.,J01_3028_M1_10,sadness
J01,3028,F1,10,아니. 그 사람은 혼자 못 간대?,J01_3028_F1_10,angry
J01,3028,M1,11,아니 밤이 너무 늦었잖아. 여자 혼자 가기는 너무 위험하고.,J01_3028_M1_11,sadness
J01,3028,F1,11,가는 동안 둘이 무슨 얘기 했는데.,J01_3028_F1_11,angry
J01,3028,M1,12,별 얘기 안 했어.,J01_3028_M1_12,neutral
J01,3028,F1,12,아 몰라. 암튼 나는 싫어.,J01_3028_F1_12,angry
J01,3028,M1,13,미안해.,J01_3028_M1_13,sadness
J01,3028,F1,13,앞으로는  둘만 안 갔으면 좋겠어.,J01_3028_F1_13,neutral
J01,3028,M1,14,알았어. 그렇게 할게..,J01_3028_M1_14,neutral
J01,3029,M1,1,점심 뭐 먹지?,J01_3029_M1_01,neutral
J01,3029,F1,1,글쎄에~,J01_3029_F1_01,neutral
J01,3029,M1,2,치킨?,J01_3029_M1_02,neutral
J01,3029,F1,2,그래. 무슨 치킨?,J01_3029_F1_02,neutral
J01,3029,M1,3,튀긴 치킨? 아니면 구운 치킨?,J01_3029_M1_03,neutral
J01,3029,F1,3,구운 치킨.,J01_3029_F1_03,neutral
J01,3029,M1,4,그럼 갈비 치킨~? 아니면 매운 치킨?,J01_3029_M1_04,neutral
J01,3029,F1,4,매운 치킨.,J01_3029_F1_04,neutral
J01,3029,M1,5,음~~~ 오 나 좋은 생각났어.,J01_3029_M1_05,neutral
J01,3029,F1,5,뭔데.,J01_3029_F1_05,neutral
J01,3029,M1,6,떡볶이 먹을까?,J01_3029_M1_06,neutral
J01,3029,F1,6,그것도 좋아.,J01_3029_F1_06,neutral
J01,3029,M1,7,흠.. 떡볶이를 먹을까 치킨을 먹을까 피자를 먹을까.,J01_3029_M1_07,neutral
J01,3029,F1,7,난 다 좋아.,J01_3029_F1_07,neutral
J01,3029,M1,8,흐음.. 그럼 매운 치킨으로 먹자.,J01_3029_M1_08,neutral
J01,3029,F1,8,그래!,J01_3029_F1_08,neutral
J01,3029,M1,9,집에 치킨이랑 같이 먹을만한 게 있나?,J01_3029_M1_09,neutral
J01,3029,F1,9,글쎄. 없을걸. 요즘 집에 먹을 게 없어.,J01_3029_F1_09,sadness
J01,3030,M1,1,,J01_3030_M1_01,neutral
J01,3030,F1,1,어? 그 노래 아시네요.,J01_3030_F1_01,neutral
J01,3030,M1,2,알죠.,J01_3030_M1_02,neutral
J01,3030,F1,2,추억 돋네.,J01_3030_F1_02,disgust
J01,3030,M1,3,그러니까요. 저 고딩때 완전 핫했는데.,J01_3030_M1_03,sadness
J01,3030,F1,3,저 진짜 좋아했어요. 그 그룹 팬이었는데.,J01_3030_F1_03,neutral
J01,3030,M1,4,"아니 저는 남고였는데, 수련회 가면 애들 다 이 노래에 춤췄거든요.",J01_3030_M1_04,neutral
J01,3030,F1,4,진짜요?,J01_3030_F1_04,surprise
J01,3030,M1,5,네. 그거 있잖아요. 마지막에 이렇게 대형 맞춰서 탑 쌓는거.,J01_3030_M1_05,neutral
J01,3030,F1,5,어어 네네.,J01_3030_F1_05,neutral
J01,3030,M1,6,제가 그거 맨 아래에 있었거든요…,J01_3030_M1_06,sadness
J01,3030,F1,6,아… 진짜 힘들었겠다.,J01_3030_F1_06,sadness
J01,3030,M1,7,네. 죽는 줄 알았어요.,J01_3030_M1_07,sadness
J01,3030,F1,7,진짜.,J01_3030_F1_07,angry
J01,3030,M1,8,그 때 생각만 하면 팔이 후들거려요. 행군할 때보다 더 힘들었던 거 같아요.,J01_3030_M1_08,sadness
J01,3030,F1,8,그런 거 함부로 하면 다치는데.,J01_3030_F1_08,neutral
J01,3030,M1,9,무식하게 막 한 거죠. 멋있는 줄 알고.,J01_3030_M1_09,neutral
J01,3031,F1,1,아 진짜 싫다. 글씨 개발새발.,J01_3031_F1_01,disgust
J01,3031,M1,1,한 번 봐봐.,J01_3031_M1_01,neutral
J01,3031,F1,2,난리도 아니지?,J01_3031_F1_02,fear
J01,3031,M1,2,악필이어도 알아볼 수 있게는 써야지 이게 뭐냐. 대학생이나 돼서는.,J01_3031_M1_02,neutral
J01,3031,F1,3,"내가 내 공부하러 왔지, 이런거 하러 대학원 온 줄 몰랐지.",J01_3031_F1_03,angry
J01,3031,M1,3,선배들이 대학원 오지 말라고 할 때 새겨 들었어야 됐는데.,J01_3031_M1_03,angry
J01,3031,F1,4,야 우리가 채점하는 거 진짜 불공평하다고 생각되지 않냐?,J01_3031_F1_04,angry
J01,3031,M1,4,불공평해도 어쩌냐. 교수가 시키면 하는 거지.,J01_3031_M1_04,neutral
J01,3031,F1,5,"아, 이거 언제 끝나냐…",J01_3031_F1_05,sadness
J01,3031,M1,5,나도 이만큼 남았다.,J01_3031_M1_05,sadness
J01,3032,M1,1,너 미국 가는 거 어떻게 됐어?,J01_3032_M1_01,neutral
J01,3032,F1,1,5월 말? 심사가 6주 걸린대.,J01_3032_F1_01,neutral
J01,3032,M1,2,너 미국 보내려고 마일리지 긁어 모으고 있어.,J01_3032_M1_02,sadness
J01,3032,F1,2,오빠가 나 미국을 뭘 보내. 뭔 마일리지를 긁어 모아.,J01_3032_F1_02,sadness
J01,3032,M1,3,엄마랑 아빠랑 나랑 셋이 모으면 미국 한 번 왕복은 나오겠던데.,J01_3032_M1_03,neutral
J01,3032,F1,3,엄마 아빠랑 얘기 된거야?,J01_3032_F1_03,neutral
J01,3032,M1,4,응,J01_3032_M1_04,neutral
J01,3032,F1,4,아 됐어. 어디 항공사인데?,J01_3032_F1_04,neutral
J01,3032,M1,5,별별항공,J01_3032_M1_05,angry
J01,3032,F1,5,아 됐어. 나 그냥 저가항공 타고 갈게. 나중에 엄마 아빠 여행갈 때 쓰시라고 해.,J01_3032_F1_05,neutral
J01,3032,M1,6,엄마 아빠한테 얘기해봐.,J01_3032_M1_06,neutral
J01,3033,M1,1,크~ 시원하다.,J01_3033_M1_01,neutral
J01,3033,F1,1,천천히 마셔.,J01_3033_F1_01,neutral
J01,3033,M1,2,근데 자기는 왜 안 마셔?,J01_3033_M1_02,angry
J01,3033,F1,2,아 나는 배가 불러서.,J01_3033_F1_02,neutral
J01,3033,M1,3,아 그래? 그럼 이것도 내가 마신다?,J01_3033_M1_03,surprise
J01,3033,F1,3,그래.,J01_3033_F1_03,neutral
J01,3033,M1,4,땡큐.,J01_3033_M1_04,neutral
J01,3033,F1,4,근데 자기야. 알바비 받았어?,J01_3033_F1_04,neutral
J01,3033,M1,5,응! 이번에 주휴수당까지 해서 58만원 받았어. 나 돈 벌었으니까 영화 보여줄게. 자기는 뭐 보고 싶어?,J01_3033_M1_05,neutral
J01,3033,F1,5,뭐 그냥 아무거나 괜찮아.,J01_3033_F1_05,neutral
J01,3033,M1,6,우리 영화보고 팥빙수 먹으러 갈래? 요 앞에 새로 생긴 빙수집 맛 있다던데.,J01_3033_M1_06,neutral
J01,3033,F1,6,난 오늘은 팥빙수는 별로인데..,J01_3033_F1_06,fear
J01,3033,M1,7,근데 거기 진짜 맛있대. SNS맛집이라 사람들 진짜 많아.,J01_3033_M1_07,neutral
J01,3033,F1,7,그래? 그럼. 가자.,J01_3033_F1_07,neutral
J01,3033,M1,8,영화표는 내가 살태니까 빙수는 자기가 사?,J01_3033_M1_08,neutral
J01,3033,F1,8,그래.,J01_3033_F1_08,neutral
J01,3034,F1,1,오늘 중으로 인트라넷 등록하세요.,J01_3034_F1_01,neutral
J01,3034,M1,1,네.,J01_3034_M1_01,neutral
J01,3034,F1,2,이메일이랑 연동되니까 같은 아이디 쓰시고요.,J01_3034_F1_02,neutral
J01,3034,M1,2,알겠습니다.,J01_3034_M1_02,neutral
J01,3034,F1,3,등록 끝나면 알려주세요. 내부 결재 방법 교육해야 하니까요.,J01_3034_F1_03,neutral
J01,3034,M1,3,그거 다 오늘 해야 돼요?,J01_3034_M1_03,neutral
J01,3034,F1,4,그게 오늘 업무예요.,J01_3034_F1_04,neutral
J01,3034,M1,4,네.,J01_3034_M1_04,neutral
J01,3034,F1,5,탕비실은 팀장님 자리 뒷쪽에 있어요. 아침마다 빈 것 있는지 확인하셔야 해요.,J01_3034_F1_05,neutral
J01,3034,M1,5,네?,J01_3034_M1_05,neutral
J01,3034,F1,6,팀장님이 종종 확인 하시니까 빼먹지 않게 조심하세요.,J01_3034_F1_06,neutral
J01,3034,M1,6,저는 커피 안 마시는데요?,J01_3034_M1_06,disgust
J01,3034,F1,7,네?,J01_3034_F1_07,neutral
J01,3034,M1,7,아 저는 커피 안 마셔서 탕비실 이용 별로 안 할 것 같아서요.,J01_3034_M1_07,sadness
J01,3034,F1,8,네?,J01_3034_F1_08,neutral
J01,3035,F1,1,엄마 선물 좀 생각 해봤어?,J01_3035_F1_01,neutral
J01,3035,M1,1,무슨 선물? 선물 사게?,J01_3035_M1_01,neutral
J01,3035,F1,2,다음주에 엄마 생일이잖아. 잊은 건 아니지?,J01_3035_F1_02,neutral
J01,3035,M1,2,아 그럼 알지 당연히!,J01_3035_M1_02,angry
J01,3035,F1,3,"참내, 그래서 어때, 선물 뭐 생각했어 그럼",J01_3035_F1_03,neutral
J01,3035,M1,3,흠 올해는 우리 둘이 합쳐서 좀 좋은 거 사드릴까? 안마 의자나 그런 거?,J01_3035_M1_03,neutral
J01,3035,F1,4,야 그거 무지 비싸. 너 대체 얼마를 생각하길래 그러냐?,J01_3035_F1_04,neutral
J01,3035,M1,4,"아니 뭐 누나 돈 버니까, 난 아직 학생이고",J01_3035_M1_04,sadness
J01,3035,F1,5,어이구 아주 나 벗겨 먹으려고 생각을 굳혔구나,J01_3035_F1_05,neutral
J01,3035,M1,5,"엄마 선물에 무슨 벗겨 먹고 그런 게 어딨냐. 이번에 효도 좀 해라 쫌, 누난 통이 작아",J01_3035_M1_05,angry
J01,3035,F1,6,됐고 너가 생각하는 범위 내로 나한테 보내 나머진 내가 알아서 할게 으휴,J01_3035_F1_06,disgust
J01,3035,M1,6,오케이 그럼 성의껏 보낼 게 땡큐.,J01_3035_M1_06,neutral
J01,3035,F1,7,그래라 그래.,J01_3035_F1_07,neutral
J01,3036,M1,1,아니 진짜 모르겠다니까? 왜 계속 떨어지는 걸까?,J01_3036_M1_01,sadness
J01,3036,F1,1,공부 조금 더 해봐. 아직 얼마 안 했잖아.,J01_3036_F1_01,neutral
J01,3036,M1,2,나보다 덜 공부한 애들도 이번에 합격했어.,J01_3036_M1_02,neutral
J01,3036,F1,2,금방 되겠지. 너 모의 시험 점수도 괜찮지 않아?,J01_3036_F1_02,neutral
J01,3036,M1,3,모의 시험 만큼만 했으면 이미 합격이지. 왜 항상 본 시험에는 모의 시험만큼 못 볼까.,J01_3036_M1_03,sadness
J01,3036,F1,3,긴장을 많이 하나?,J01_3036_F1_03,neutral
J01,3036,M1,4,그건 아닌 것 같은데. 나 수능 날 아침에도 늦잠 자서 지각할 뻔 했잖아.,J01_3036_M1_04,angry
J01,3036,F1,4,그럼 공부 조금만 더 해봐. 너 잘 할거야. 걱정하지 마.,J01_3036_F1_04,neutral
J01,3036,M1,5,아…진짜 이번에 현석이놈도 합격했더라.,J01_3036_M1_05,neutral
J01,3036,F1,5,너도 다음에는 될거야.,J01_3036_F1_05,neutral
J01,3036,M1,6,현석이가 모의 시험은 나보다 훨씬 못 봤는데.,J01_3036_M1_06,sadness
J01,3036,F1,6,근데 우리 이제 다른 얘기하면 안돼?,J01_3036_F1_06,angry
J01,3036,M1,7,왜? 이런 얘기 꿀꿀해?,J01_3036_M1_07,angry
J01,3036,F1,7,"아니, 그런 게 아니라…",J01_3036_F1_07,sadness
J01,3036,M1,8,아니긴 뭐가 아니야. 꿀꿀하지.,J01_3036_M1_08,sadness
J01,3037,F1,1,주문 하시겠어요?,J01_3037_F1_01,neutral
J01,3037,M1,1,아 잠시만요.,J01_3037_M1_01,neutral
J01,3037,F1,2,네 편할 때 말씀 해주세요.,J01_3037_F1_02,neutral
J01,3037,M1,2,치즈 버거 세트 하나랑 치즈스틱 하나 주세요. 아 음료는 콜라 말고 사이다로요.,J01_3037_M1_02,neutral
J01,3037,F1,3,손님 죄송하지만 치즈버거는 세트가 없어서 단품 주문밖에 안되세요. 감자튀김이랑 음료를 원하시면 추가로 주문하셔야 합니다.,J01_3037_F1_03,neutral
J01,3037,M1,3,그렇게 하면 얼마죠?,J01_3037_M1_03,neutral
J01,3037,F1,4,"치즈버거 하나, 감자튀김 하나, 사이다 하나 해서 총 팔천 삼백원 입니다.",J01_3037_F1_04,neutral
